email,sex,isLGBTQIA,age,civilStatus,isPasigueno,yearsInPasig,barangay,familyMonthlyIncome,religion,curricularProgram,academicStatus,workingStudent,deansLister,presidentsLister,feederSchool,strandInSHS,isPWD
evelyn.perez836@gmail.com,Male,No,25 years old and above,Living with Partner,Yes,21 - 25 years,San Miguel,"Between Php9,520 to Php21,194",Atheist,BSA,Regular,No,No,No,Public,STEM,No
evelyn.ramirez731@gmail.com,Male,No,21 years old,Married,Yes,1 - 5 years,Malinao,"Less than Php9,520",Atheist,BSED-MATH,Irregular,Yes,No,No,Private,GAS,No
evelyn.robinson909@gmail.com,Female,No,20 years old,Separated,No,less than 1 year,Quezon City,"Between Php76,670 to Php131,484",LDS Mormon,BSED-ENG,Irregular,No,No,No,Public,STEM,No
evelyn.rodriguez@gmail.com,Male,No,22 years old,Married,Yes,1 - 5 years,Bagong Katipunan,"Between Php76,670 to Php131,484",Jehovah's Witness,BSHM,Regular,No,No,No,Public,TVL Track,No
evelyn.sanchez@gmail.com,Male,No,below 18 years old,Single Parent,Yes,6 - 10 years,Santolan,"Between Php9,520 to Php21,194",Jehovah's Witness,BSA,Regular,No,No,No,Public,Sports Track,No
evelyn.smith170@gmail.com,Female,No,20 years old,Widower,Yes,21 - 25 years,Buting,"Between Php9,520 to Php21,194",No Religion,BSED-MATH,Regular,Yes,No,No,Private,HUMSS,No
evelyn.smith187@gmail.com,Female,No,23 years old,Single,Yes,1 - 5 years,Maybunga,"Between Php43,839 to Php76,669",Methodist,BSED-FIL,Irregular,No,No,No,Public,TVL Track,No
evelyn.thomas@gmail.com,Male,No,25 years old and above,Single Parent,Yes,less than 1 year,Sumilang,"Between Php76,670 to Php131,484",No Religion,BSHM,Regular,Yes,No,No,Private,STEM,No
evelyn.walker566@gmail.com,Female,Yes,19 years old,Married,Yes,less than 1 year,Bagong Katipunan,"Less than Php9,520",The Church of Jesus Christ of Latter-Day Saints,BSED-MATH,Irregular,No,No,No,Public,ABM,No
evelyn.wilson@gmail.com,Female,No,below 18 years old,Living with Partner,Yes,6 - 10 years,Sumilang,"Less than Php9,520",Jehovah's Witness,BEED,Regular,Yes,No,No,Private,GAS,No
evelyn.wright386@gmail.com,Male,No,23 years old,Widower,Yes,11 - 15 years,Rosario,"From Php219,140 and up",Jehovah's Witness,BSCS,Regular,No,Yes,No,Private,ABM,No
evelyn.wright83@gmail.com,Male,No,23 years old,Living with Partner,Yes,21 - 25 years,Maybunga,"Less than Php9,520",Born - Again Christian,BSIT,Irregular,No,No,No,Public,STEM,No
evelyn.young21@gmail.com,Male,No,19 years old,Widower,No,less than 1 year,Teresa,"Between Php9,520 to Php21,194",Agnostic,BSHM,Irregular,Yes,No,No,Public,HUMSS,No
h.clark@gmail.com,Male,No,25 years old and above,Single Parent,Yes,1 - 5 years,Santa Lucia,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSBA,Irregular,No,No,No,Public,ABM,No
h.garcia@gmail.com,Female,Yes,18 years old,Separated,Yes,11 - 15 years,Palatiw,"Between Php43,839 to Php76,669",Protestant/Pentecostal,ABPSYCH,Irregular,No,No,No,Public,TVL Track,No
h.gonzalez@gmail.com,Female,No,19 years old,Married,No,less than 1 year,Quezon City,"Less than Php9,520",Born - Again Christian,BSN,Regular,Yes,No,No,Public,STEM,No
h.hall@gmail.com,Female,No,18 years old,Single Parent,Yes,16 - 20 years,Santa Rosa,"From Php219,140 and up",Atheist,BSN,Regular,No,No,No,Public,HUMSS,No
h.hill@gmail.com,Female,No,20 years old,Living with Partner,Yes,21 - 25 years,Sagad,"Between Php76,670 to Php131,484",Undetermined,BSECE,Irregular,Yes,No,No,Private,TVL Track,No
h.jones@gmail.com,Male,No,24 years old,Widower,No,less than 1 year,Antipolo,"Between Php9,520 to Php21,194",World Mission Society Church of God,BSED-ENG,Irregular,No,No,No,Private,HUMSS,No
h.moore@gmail.com,Male,Yes,22 years old,Single,Yes,21 - 25 years,San Jose,"From Php219,140 and up",Iglesia Ni Cristo,BSN,Regular,No,No,No,Public,TVL Track,No
h.ramirez@gmail.com,Female,No,24 years old,Single,Yes,26 years and above,Rosario,"Less than Php9,520",Roman Catholic,ABPSYCH,Regular,No,No,No,Private,STEM,No
h.rivera@gmail.com,Female,No,24 years old,Widower,No,less than 1 year,Binangonan,"Between Php43,839 to Php76,669",LDS Mormon,BSN,Regular,No,No,Yes,Public,Sports Track,No
h.taylor@gmail.com,Female,No,below 18 years old,Widower,Yes,1 - 5 years,Manggahan,"Between Php21,195 to Php43,838",The Church of Jesus Christ of Latter-Day Saints,BSED-MATH,Regular,Yes,No,Yes,Public,HUMSS,No
h.thompson@gmail.com,Female,Yes,23 years old,Single,Yes,11 - 15 years,Kapasigan,"Between Php131,485 to Php219,140",Undetermined,BSHM,Regular,No,No,No,Public,Sports Track,No
h.walker@gmail.com,Male,No,22 years old,Widower,Yes,11 - 15 years,Sumilang,"Between Php9,520 to Php21,194",Born - Again Christian,BSED-ENG,Regular,No,No,No,Public,Sports Track,Yes
h.white@gmail.com,Male,No,22 years old,Single Parent,Yes,21 - 25 years,Santa Cruz,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSECE,Regular,No,No,No,Public,GAS,No
h.wilson@gmail.com,Female,No,25 years old and above,Living with Partner,No,less than 1 year,Cavite,"Between Php76,670 to Php131,484",LDS Mormon,ABPSYCH,Irregular,No,Yes,No,Public,HUMSS,Yes
h.young@gmail.com,Female,No,22 years old,Single Parent,Yes,6 - 10 years,San Nicolas,"Between Php76,670 to Php131,484",LDS Mormon,BSED-MATH,Regular,No,No,No,Private,GAS,No
harper.adams419@gmail.com,Female,No,19 years old,Single,Yes,21 - 25 years,Dela Paz,"Less than Php9,520",Methodist,BSHM,Regular,No,No,No,Public,ABM,No
harper.baker55@gmail.com,Female,No,19 years old,Widower,No,less than 1 year,Marikina City,"Less than Php9,520",Jehovah's Witness,BSCS,Irregular,Yes,No,No,Public,TVL Track,No
harper.brown233@gmail.com,Female,No,below 18 years old,Separated,Yes,21 - 25 years,Kalawaan,"Between Php76,670 to Php131,484",The Church of Jesus Christ of Latter-Day Saints,BSED-MATH,Regular,No,No,No,Public,GAS,No
harper.campbell497@gmail.com,Female,No,25 years old and above,Single,Yes,11 - 15 years,Kalawaan,"From Php219,140 and up",Methodist,ABPSYCH,Regular,No,No,No,Private,TVL Track,No
harper.garcia560@gmail.com,Male,No,25 years old and above,Married,No,less than 1 year,Cainta,"Less than Php9,520",Baptist,BSED-MATH,Regular,No,No,No,Public,STEM,No
harper.garcia@gmail.com,Male,No,25 years old and above,Separated,Yes,6 - 10 years,Oranbo,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSECE,Regular,No,No,No,Public,STEM,Yes
harper.gonzalez@gmail.com,Male,Yes,below 18 years old,Married,Yes,21 - 25 years,Dela Paz,"Between Php21,195 to Php43,838",Members Church of God International,BSN,Regular,No,No,No,Public,TVL Track,Yes
harper.green181@gmail.com,Female,No,18 years old,Living with Partner,No,less than 1 year,Pateros,"Between Php9,520 to Php21,194",The Church of Jesus Christ of Latter-Day Saints,BSED-ENG,Regular,No,No,No,Public,TVL Track,No
harper.hall30@gmail.com,Male,No,24 years old,Widower,Yes,6 - 10 years,Malinao,"Between Php43,839 to Php76,669",Undetermined,ABPSYCH,Irregular,No,No,No,Private,HUMSS,No
harper.hernandez@gmail.com,Male,No,24 years old,Married,No,less than 1 year,Taytay,"Less than Php9,520",Iglesia Ni Cristo,BSA,Regular,No,No,No,Public,HUMSS,Yes
harper.hill532@gmail.com,Female,No,19 years old,Married,No,less than 1 year,Cainta,"Less than Php9,520",Jehovah's Witness,BSBA,Irregular,No,No,No,Public,STEM,No
harper.jackson@gmail.com,Male,No,19 years old,Widower,Yes,16 - 20 years,San Jose,"Between Php76,670 to Php131,484",Agnostic,BSED-MATH,Regular,No,No,No,Private,HUMSS,No
harper.johnson739@gmail.com,Male,No,25 years old and above,Widower,Yes,16 - 20 years,San Nicolas,"Less than Php9,520",Atheist,BSCS,Regular,No,No,No,Public,TVL Track,No
harper.johnson940@gmail.com,Male,No,19 years old,Separated,Yes,11 - 15 years,Ugong,"From Php219,140 and up",Aglipay,ABPSYCH,Irregular,No,Yes,No,Public,ABM,No
harper.lee78@gmail.com,Male,No,24 years old,Single,Yes,1 - 5 years,Kapasigan,"Between Php76,670 to Php131,484",Born - Again Christian,BSBA,Irregular,Yes,No,No,Private,Sports Track,No
harper.lee@gmail.com,Female,No,25 years old and above,Single Parent,Yes,1 - 5 years,Bagong Ilog,"Between Php21,195 to Php43,838",Roman Catholic,BSED-FIL,Regular,No,No,No,Public,GAS,No
harper.lewis@gmail.com,Male,No,21 years old,Living with Partner,No,less than 1 year,Antipolo,"Between Php76,670 to Php131,484",Aglipay,BSBA,Irregular,No,Yes,No,Private,STEM,No
harper.lopez@gmail.com,Male,No,below 18 years old,Widower,Yes,16 - 20 years,Kapitolyo,"Between Php21,195 to Php43,838",Members Church of God International,BSCS,Regular,Yes,No,No,Public,HUMSS,No
harper.martinez312@gmail.com,Female,No,23 years old,Widower,Yes,11 - 15 years,Oranbo,"Less than Php9,520",LDS Mormon,BSED-FIL,Irregular,No,No,No,Public,STEM,No
harper.mitchell696@gmail.com,Male,No,23 years old,Living with Partner,No,less than 1 year,Cainta,"Between Php9,520 to Php21,194",LDS Mormon,BEED,Regular,No,No,No,Private,TVL Track,No
harper.moore277@gmail.com,Male,No,18 years old,Living with Partner,Yes,26 years and above,Pinagbuhatan,"Between Php43,839 to Php76,669",Roman Catholic,BSED-MATH,Regular,No,No,No,Private,STEM,No
harper.ramirez994@gmail.com,Male,No,23 years old,Married,Yes,1 - 5 years,Malinao,"Between Php21,195 to Php43,838",Agnostic,BSECE,Regular,No,No,No,Public,GAS,No
harper.ramirez@gmail.com,Male,No,18 years old,Living with Partner,Yes,21 - 25 years,Malinao,"Between Php131,485 to Php219,140",Seventh-Day Adventist,ABPSYCH,Regular,Yes,No,No,Public,Sports Track,No
harper.robinson170@gmail.com,Male,No,25 years old and above,Single Parent,Yes,11 - 15 years,Dela Paz,"Less than Php9,520",Islam,BSED-FIL,Regular,Yes,No,No,Public,HUMSS,No
harper.scott837@gmail.com,Female,No,21 years old,Married,No,less than 1 year,Mandaluyong City,"Between Php131,485 to Php219,140",Undetermined,BSECE,Irregular,No,No,No,Public,Sports Track,No
harper.scott@gmail.com,Male,No,23 years old,Separated,Yes,less than 1 year,Kapitolyo,"Less than Php9,520",Islam,BSN,Regular,No,No,No,Private,HUMSS,No
harper.smith@gmail.com,Female,Yes,23 years old,Married,No,less than 1 year,Quezon City,"Between Php21,195 to Php43,838",Iglesia Ni Cristo,BSCS,Irregular,No,No,No,Public,TVL Track,No
harper.taylor@gmail.com,Female,No,24 years old,Widower,Yes,26 years and above,Maybunga,"Between Php21,195 to Php43,838",Seventh-Day Adventist,ABPSYCH,Regular,No,Yes,No,Private,GAS,No
harper.thomas970@gmail.com,Male,Yes,25 years old and above,Widower,Yes,less than 1 year,Ugong,"Between Php21,195 to Php43,838",Baptist,BSECE,Regular,Yes,No,Yes,Public,GAS,No
harper.thomas@gmail.com,Female,No,19 years old,Living with Partner,No,less than 1 year,Bulacan,"Between Php43,839 to Php76,669",Roman Catholic,BEED,Regular,No,No,Yes,Private,Sports Track,No
harper.walker187@gmail.com,Female,No,19 years old,Living with Partner,No,less than 1 year,Quezon City,"From Php219,140 and up",LDS Mormon,BSED-MATH,Regular,No,No,No,Public,TVL Track,No
harper.walker996@gmail.com,Female,No,21 years old,Married,No,less than 1 year,Quezon City,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BEED,Regular,Yes,No,No,Public,TVL Track,No
harper.white@gmail.com,Male,No,20 years old,Single,No,less than 1 year,Mandaluyong City,"Between Php21,195 to Php43,838",Atheist,BSECE,Regular,No,No,No,Public,STEM,No
i.allen@gmail.com,Male,No,19 years old,Living with Partner,Yes,11 - 15 years,Santolan,"From Php219,140 and up",Iglesia Ni Cristo,BSBA,Regular,No,No,No,Public,Sports Track,No
i.baker@gmail.com,Female,No,25 years old and above,Living with Partner,No,less than 1 year,Marikina City,"Between Php43,839 to Php76,669",Aglipay,BSED-MATH,Regular,No,No,No,Public,Sports Track,No
i.green@gmail.com,Female,No,21 years old,Married,Yes,16 - 20 years,Santa Lucia,"From Php219,140 and up",Islam,BSN,Regular,No,No,Yes,Public,GAS,No
i.harris@gmail.com,Female,No,19 years old,Separated,Yes,1 - 5 years,Santo Tomas,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,BEED,Regular,No,No,No,Public,STEM,No
i.hernandez@gmail.com,Female,No,20 years old,Widower,Yes,26 years and above,San Miguel,"Between Php131,485 to Php219,140",Protestant/Pentecostal,BSN,Regular,No,No,No,Public,STEM,No
i.hill@gmail.com,Female,No,22 years old,Single Parent,No,less than 1 year,Binangonan,"From Php219,140 and up",Seventh-Day Adventist,BSIT,Regular,No,Yes,No,Private,TVL Track,No
i.jones@gmail.com,Female,No,25 years old and above,Living with Partner,Yes,21 - 25 years,Buting,"From Php219,140 and up",Baptist,BSHM,Regular,Yes,No,No,Public,TVL Track,Yes
i.lewis@gmail.com,Male,No,20 years old,Married,Yes,less than 1 year,Kapasigan,"Between Php9,520 to Php21,194",Aglipay,ABPSYCH,Irregular,No,No,No,Private,GAS,No
i.martinez@gmail.com,Female,No,18 years old,Single Parent,Yes,16 - 20 years,Santolan,"Between Php76,670 to Php131,484",Protestant/Pentecostal,BSA,Irregular,No,No,No,Public,ABM,Yes
i.miller@gmail.com,Female,No,below 18 years old,Living with Partner,Yes,21 - 25 years,Palatiw,"Between Php9,520 to Php21,194",Protestant/Pentecostal,BSA,Regular,No,No,No,Private,Sports Track,No
i.mitchell@gmail.com,Male,No,20 years old,Widower,Yes,21 - 25 years,Bambang,"Between Php76,670 to Php131,484",LDS Mormon,BSECE,Irregular,No,No,Yes,Private,TVL Track,No
i.moore@gmail.com,Female,No,24 years old,Single,No,less than 1 year,Taguig City,"From Php219,140 and up",Members Church of God International,BSHM,Regular,No,No,No,Public,STEM,No
i.ramirez@gmail.com,Male,No,23 years old,Separated,No,less than 1 year,Mandaluyong City,"Between Php9,520 to Php21,194",Atheist,BSED-FIL,Irregular,No,No,No,Public,GAS,No
i.sanchez@gmail.com,Male,No,23 years old,Single,No,less than 1 year,Catanduanes,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BSA,Regular,No,No,No,Public,Sports Track,Yes
i.scott@gmail.com,Male,No,22 years old,Separated,Yes,11 - 15 years,Bagong Ilog,"From Php219,140 and up",Baptist,BSCS,Irregular,Yes,No,No,Private,TVL Track,No
i.smith@gmail.com,Male,No,20 years old,Separated,Yes,1 - 5 years,Santa Rosa,"Between Php21,195 to Php43,838",Baptist,BEED,Irregular,No,No,No,Private,Sports Track,Yes
i.thompson@gmail.com,Male,No,21 years old,Separated,Yes,11 - 15 years,Pinagbuhatan,"Between Php76,670 to Php131,484",Atheist,BSED-FIL,Regular,No,No,No,Public,GAS,No
i.walker@gmail.com,Female,No,24 years old,Single,No,less than 1 year,Antipolo,"Between Php21,195 to Php43,838",LDS Mormon,BSBA,Regular,No,Yes,No,Private,Sports Track,No
i.wilson@gmail.com,Male,No,22 years old,Single,Yes,26 years and above,San Jose,"From Php219,140 and up",LDS Mormon,BSED-ENG,Regular,No,No,No,Public,Sports Track,No
i.young@gmail.com,Female,No,25 years old and above,Single,No,less than 1 year,Taguig City,"Between Php9,520 to Php21,194",The Church of Jesus Christ of Latter-Day Saints,ABPSYCH,Regular,No,No,No,Public,STEM,No
isabella.allen747@gmail.com,Female,No,24 years old,Single Parent,Yes,1 - 5 years,San Antonio,"Between Php43,839 to Php76,669",The Church of Jesus Christ of Latter-Day Saints,BSN,Regular,No,No,No,Public,TVL Track,No
isabella.baker110@gmail.com,Male,No,23 years old,Living with Partner,Yes,less than 1 year,Santo Tomas,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BEED,Regular,No,No,No,Public,HUMSS,No
isabella.baker@gmail.com,Female,No,24 years old,Married,Yes,6 - 10 years,Sagad,"Between Php43,839 to Php76,669",Members Church of God International,BSA,Regular,No,No,No,Public,GAS,No
isabella.campbell424@gmail.com,Female,No,19 years old,Widower,Yes,11 - 15 years,Santa Cruz,"Between Php9,520 to Php21,194",Atheist,BEED,Regular,Yes,Yes,No,Public,STEM,No
isabella.clark@gmail.com,Female,No,25 years old and above,Widower,No,less than 1 year,Pateros,"Between Php76,670 to Php131,484",Members Church of God International,BEED,Regular,Yes,No,No,Public,GAS,No
isabella.hall@gmail.com,Male,No,below 18 years old,Living with Partner,Yes,16 - 20 years,Kapitolyo,"Between Php9,520 to Php21,194",Jehovah's Witness,BSN,Regular,No,No,No,Private,Sports Track,No
isabella.harris@gmail.com,Male,No,23 years old,Married,Yes,26 years and above,San Miguel,"Less than Php9,520",No Religion,BSED-MATH,Regular,No,No,No,Private,GAS,No
isabella.johnson892@gmail.com,Female,No,21 years old,Living with Partner,No,less than 1 year,"Montalban, Rizal","Between Php21,195 to Php43,838",Roman Catholic,BSED-FIL,Regular,Yes,No,No,Public,STEM,No
isabella.jones@gmail.com,Male,No,20 years old,Single Parent,Yes,6 - 10 years,San Jose,"Between Php131,485 to Php219,140",Members Church of God International,BSIT,Irregular,No,No,No,Public,ABM,No
isabella.king190@gmail.com,Male,No,below 18 years old,Living with Partner,Yes,1 - 5 years,Oranbo,"Between Php21,195 to Php43,838",Jehovah's Witness,BSED-ENG,Regular,No,No,No,Private,HUMSS,No
isabella.king@gmail.com,Female,No,below 18 years old,Separated,Yes,26 years and above,Santo Tomas,"Between Php131,485 to Php219,140",Agnostic,BSED-ENG,Regular,No,No,No,Public,GAS,No
isabella.lee@gmail.com,Male,No,20 years old,Single Parent,Yes,1 - 5 years,Caniogan,"Between Php131,485 to Php219,140",Aglipay,BSED-FIL,Irregular,No,No,Yes,Public,STEM,No
isabella.mitchell@gmail.com,Female,No,below 18 years old,Living with Partner,Yes,16 - 20 years,Kapitolyo,"Between Php43,839 to Php76,669",World Mission Society Church of God,BSA,Irregular,No,No,No,Private,ABM,No
isabella.moore245@gmail.com,Male,No,18 years old,Married,Yes,1 - 5 years,Bambang,"Less than Php9,520",Members Church of God International,BSHM,Regular,Yes,No,No,Private,Sports Track,No
isabella.perez@gmail.com,Male,No,22 years old,Separated,Yes,16 - 20 years,Bambang,"From Php219,140 and up",World Mission Society Church of God,BSED-MATH,Regular,Yes,No,No,Private,Sports Track,No
isabella.ramirez@gmail.com,Male,No,22 years old,Single Parent,Yes,6 - 10 years,Maybunga,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSED-ENG,Regular,No,No,No,Public,GAS,No
isabella.rivera@gmail.com,Male,Yes,below 18 years old,Separated,Yes,21 - 25 years,Santa Cruz,"Between Php76,670 to Php131,484",Aglipay,BSED-MATH,Regular,Yes,Yes,No,Private,GAS,No
isabella.rodriguez620@gmail.com,Female,No,below 18 years old,Single Parent,Yes,16 - 20 years,San Miguel,"Between Php76,670 to Php131,484",Seventh-Day Adventist,BSCS,Regular,No,No,No,Public,ABM,No
isabella.scott851@gmail.com,Female,No,21 years old,Single Parent,No,less than 1 year,Quezon City,"From Php219,140 and up",Roman Catholic,BSN,Irregular,Yes,No,Yes,Public,ABM,No
isabella.scott@gmail.com,Male,No,22 years old,Widower,Yes,6 - 10 years,Maybunga,"From Php219,140 and up",Aglipay,BSIT,Regular,No,No,No,Public,HUMSS,No
isabella.taylor@gmail.com,Male,No,24 years old,Widower,No,less than 1 year,Cainta,"Between Php43,839 to Php76,669",Members Church of God International,BSIT,Irregular,No,No,No,Public,GAS,No
isabella.torres@gmail.com,Female,No,21 years old,Married,Yes,6 - 10 years,Bagong Katipunan,"Between Php9,520 to Php21,194",Baptist,BSBA,Irregular,No,No,No,Public,TVL Track,No
isabella.white769@gmail.com,Male,No,20 years old,Married,Yes,6 - 10 years,Ugong,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,ABPSYCH,Regular,No,No,No,Public,STEM,No
isabella.williams@gmail.com,Female,No,23 years old,Single Parent,No,less than 1 year,Cainta,"Between Php76,670 to Php131,484",No Religion,BSHM,Irregular,No,No,No,Private,STEM,No
isabella.wilson315@gmail.com,Male,No,below 18 years old,Married,Yes,21 - 25 years,Manggahan,"Less than Php9,520",Methodist,BSED-FIL,Regular,Yes,No,No,Private,Sports Track,No
isabella.wilson80@gmail.com,Male,No,21 years old,Living with Partner,Yes,6 - 10 years,Pineda,"Between Php21,195 to Php43,838",Agnostic,BSCS,Regular,Yes,Yes,No,Public,Sports Track,No
isabella.young529@gmail.com,Male,No,21 years old,Married,Yes,26 years and above,Santa Lucia,"Between Php76,670 to Php131,484",Baptist,BSECE,Irregular,No,No,No,Public,GAS,No
